requirement_id,type,module,priority,srs_section,short_text,backend_applicability,status,canonical_evidence,test_evidence,other_worktree_evidence,missing_behavior,dependency_or_blocker,governance_reference,recommended_workstream
FR-SEC-034,FR,SEC,S,20.2 (approvals),Escalation to next approval level if no decision within configured period,BACKEND,NOT_IMPLEMENTED,"NONE — no escalation job/timer found for approval requests specifically (revalidation-exception.service.ts escalation found is for OFF/sync module, unrelated)",NONE,,No scheduled job or timer escalates unresolved ApprovalRequests to a higher approval level,,,SEC-approval-escalation
FR-SEC-035,FR,SEC,M,20.2 (approvals),Offline-no-approver policy: configurable block-or-defer with justification,SHARED_BACKEND_AND_CLIENT,NOT_IMPLEMENTED,NONE — no offline approval deferral/policy configuration found in approvals or sync modules,NONE,,No configurable block-vs-defer-with-justification policy found for offline approval scenarios,,,SEC-approval-offline-policy
FR-SEC-040,FR,SEC,M,20.3,TLS 1.3 with TLS 1.2 minimum fallback for all network traffic,OPS_INFRA,NOT_BACKEND_APPLICABLE,"TLS termination is an infra/ingress concern, not application code",NONE,,No app-layer TLS config to audit; would be load balancer/ingress config outside this repo,,,
FR-SEC-041,FR,SEC,M,20.3,"Encryption at rest: DB volumes, object storage, backups, POS local DB",OPS_INFRA,NOT_BACKEND_APPLICABLE,"Infra-provisioning concern (managed Postgres volume encryption, storage provider config) for the server side; POS local DB encryption is CLIENT_ONLY (see FR-OFF-010)",NONE,,Not backend application code,,,
FR-SEC-042,FR,SEC,M,20.3,Sensitive fields encrypted at application layer with envelope encryption,BACKEND,NOT_IMPLEMENTED,NONE — no envelope-encryption/field-level-encryption utility found anywhere in src/common or src/modules,NONE,,grep for envelope encryption / KMS field-level encryption across src/ found no application-layer encryption of national identifiers/bank details/API secrets; these appear to be stored as plain columns,,,SEC-field-encryption
FR-SEC-043,FR,SEC,M,20.3,"Encryption keys managed by KMS, rotated annually, never committed",OPS_INFRA,NOT_BACKEND_APPLICABLE,KMS is an infra/secret-manager integration; depends on FR-SEC-042 which does not exist to have keys to manage,NONE,,No app-layer key usage exists yet to audit rotation of,FR-SEC-042 not implemented,,SEC-field-encryption
FR-SEC-044,FR,SEC,M,20.3,"No PAN/CVV/magstripe/PIN-block storage anywhere, incl. logs/backups/crash reports",BACKEND,COMPLETE,"prisma OrderPayment model comment ""FR-POS-066: no PAN, CVV, track/magstripe data — there is no field that"" confirms no such columns exist by design; src/modules/sales/receipt.views.ts:162 same guarantee for receipts",NONE specific but schema-level absence is itself the evidence,,,,,
FR-SEC-045,FR,SEC,M,20.3,Every API endpoint enforces server-side authorisation; client checks presentation-only,BACKEND,COMPLETE,src/modules/identity/authz/guards/permission.guard.ts applied broadly via @RequirePermission decorator across controllers,src/modules/identity/authz/guards/permission.guard.spec.ts,,,,,
FR-SEC-046,FR,SEC,M,20.3,Rate limiting + progressive lockout on authentication endpoints,BACKEND,PARTIAL,src/common/throttler/auth-throttler.guard.ts (IP+email-keyed rate limiting on login/forgot-password),src/common/throttler/auth-throttler.guard.spec.ts,,"Rate limiting exists; ""progressive"" (increasing lockout duration per repeated offense) not confirmed — guard appears to apply a fixed window/limit rather than an escalating lockout",,,SEC-auth-rate-limiting
FR-SEC-047,FR,SEC,M,20.3,"All input validated against explicit schema at API boundary, rejecting unknown fields",BACKEND,COMPLETE,"src/main.ts:77-79 ValidationPipe({ whitelist: true, forbidNonWhitelisted: true })",NONE specific but global pipe is definitive evidence,,,,,
FR-SEC-048,FR,SEC,M,20.3,"DB access via parameterised queries only; string-concatenated SQL prohibited, fails static analysis",BACKEND,PARTIAL,Prisma Client used throughout (parameterised by default); some raw $queryRaw/$executeRaw usage exists in RLS-context-setting code using tagged templates (parameterised) — not verified whether a static-analysis lint rule specifically fails the build on raw string concatenation,NONE found for a dedicated lint rule,,No confirmed CI/lint rule that specifically fails on string-concatenated SQL beyond general good practice; Prisma default usage is parameterised but the requirement asks for an enforced static-analysis gate,,,SEC-sql-injection-gate
FR-SEC-049,FR,SEC,M,20.3,Dependencies scanned for vulnerabilities every build; build fails on critical findings,BACKEND,PARTIAL,".github/workflows/backend-ci.yml:91 npm audit --omit=dev --json (has `|| true`, non-blocking); :102 npm audit --omit=dev --audit-level=high (no `|| true`, build-blocking)",CI workflow itself is the evidence,,"One of the two audit steps is informational only (|| true); only the second (--audit-level=high) actually fails the build, and only at ""high"" not including all ""critical"" nuance",,,
FR-SEC-050,FR,SEC,M,20.3,"Secrets injected at runtime from secret manager, never in images/repos",OPS_INFRA,NOT_BACKEND_APPLICABLE,Deployment/secret-manager integration concern; app reads from process.env which is consistent with this pattern but the secret-manager wiring itself is infra,NONE,,"App code correctly reads via env vars (no hardcoded secrets found in a spot check), but the secret-manager delivery mechanism itself is ops/infra",,,
FR-SEC-051,FR,SEC,S,20.3,External penetration test before GA and annually thereafter,DOCUMENTATION_GOVERNANCE,NOT_BACKEND_APPLICABLE,"Process/governance requirement, not code",NONE,,Not a code deliverable,,,
FR-SEC-052,FR,SEC,M,20.3,IP allow-listing for API access and Enterprise-tier dashboard access,BACKEND,NOT_IMPLEMENTED,NONE — no IP allowlist middleware/guard found anywhere in src/,NONE,,grep for ip.allow/allowlist/ipWhitelist across src/ returned no matches,,,SEC-ip-allowlisting
FR-SEC-053,FR,SEC,M,20.3,Security events forwarded to SIEM-compatible sink; Enterprise tenants receive own events,BACKEND,NOT_IMPLEMENTED,NONE — no SIEM forwarding/export mechanism found; observability module ships structured logs and metrics but no dedicated security-event SIEM sink,NONE,,grep for SIEM across src/ returned no matches; src/common/observability exists for general logging/metrics but not a security-event-specific SIEM forwarder,,,SEC-siem-forwarding
FR-SEC-060,FR,SEC,M,20.4,Classify data by sensitivity (Public/Internal/etc.) with corresponding controls,BACKEND,PARTIAL,Tenant isolation + RBAC (Internal-class control) is real and pervasive; no explicit sensitivity-classification registry/tagging mechanism found that maps fields to a named class,NONE,,"The CONTROLS implied by classification (tenant isolation, RBAC) exist, but no explicit data-classification catalogue/tagging exists as a first-class concept",,,
FR-SEC-061,FR,SEC,M,20.4,Configurable retention periods within statutory bounds; scheduled job purges/anonymises past retention,BACKEND,NOT_IMPLEMENTED,NONE — no retention-period configuration or purge/anonymise scheduled job found (scheduler infrastructure exists in src/modules/platform/scheduler/ but no registered job for this purpose found),NONE,,No retention-policy config model and no scheduled job handler for purge/anonymisation found,,,SEC-data-retention
FR-SEC-062,FR,SEC,M,20.4,"Support DSR: access/export, rectification, erasure (anonymisation preserving financial records)",BACKEND,NOT_IMPLEMENTED,NONE — no data-subject-request endpoints (export/rectify/erase) found anywhere,NONE,,grep for anonymi[sz]e/data.subject across src/ returned no matches,,,SEC-dsr
FR-SEC-063,FR,SEC,M,20.4,Tenant selects data residency region at signup; data stays in region incl. backups,OPS_INFRA,NOT_BACKEND_APPLICABLE,Region selection at signup would be a BACKEND field on the tenant record if implemented; not found in registrations.service.ts — actual data placement is OPS_INFRA,NONE,,"No residency-region field found on tenant registration; classified OPS_INFRA for the placement guarantee itself, but note the signup-time selection field (which would be BACKEND) is also absent",,,SEC-data-residency
FR-SEC-064,FR,SEC,M,20.4,"Backups encrypted, tested by restoration quarterly, retained per documented schedule",OPS_INFRA,NOT_BACKEND_APPLICABLE,Backup/restore process is an infra/ops concern outside application source,NONE,,Not application code,,,
IR-INT-010,IR,INT,M,23.2,Integrate with certified payment terminals over vendor local protocol,BACKEND,NOT_IMPLEMENTED,"src/modules/sales/orders/sales-payment.service.ts:PaymentTender = 'cash' | 'manual_external_card' — card payments are a manual amount entry, not a terminal protocol integration",NONE,,No terminal SDK/protocol integration; card capture is manual,,,INT-payment-terminal-integration
IR-INT-011,IR,INT,M,23.2,Terminal ops: sale/refund/void/pre-auth/tip-adjust/batch settlement/last-txn query,BACKEND,NOT_IMPLEMENTED,NONE,NONE,,No terminal integration exists at all,,,INT-payment-terminal-integration
IR-INT-012,IR,INT,M,23.2,Last-transaction query before retry after comms failure (prevents double charge),BACKEND,NOT_IMPLEMENTED,NONE,NONE,,No terminal integration exists to query,,,INT-payment-terminal-integration
IR-INT-013,IR,INT,M,23.2,Record auth code/terminal ref/scheme/last4/entry mode/approval; never PAN/CVV/track,BACKEND,PARTIAL,prisma/schema.prisma OrderPayment model has tender/amount/currency but no auth-code/terminal-reference/card-scheme/last4 fields found for manual_external_card,NONE,,"No PAN/CVV is stored (safe by omission since there is no card capture at all), but the required audit fields (authorisation code, terminal reference, scheme, last4, entry mode, approval status) are also absent",,,INT-payment-terminal-integration
IR-INT-014,IR,INT,S,23.2,Target integrations: NI/Geidea/PayTabs/Fawry/Amwal/Checkout.com,EXTERNAL_INTEGRATION,BLOCKED,,,,No terminal SDK integration built; requires vendor SDK selection/contracting,No payment terminal vendor SDK has been integrated or selected in canonical code,,INT-payment-terminal-integration
IR-INT-020,IR,INT,M,23.3,"Accept inbound aggregator orders, map to ROS orders with channel=aggregator + ref retained",BACKEND,PARTIAL,"src/modules/sales/orders/orders.controller.ts:225,230 — order channel enum includes 'aggregator' as a value",NONE,,"The channel classification exists, but no inbound aggregator ingestion endpoint/webhook, reference retention, or mapping pipeline was found",,,INT-aggregator-integration
IR-INT-021,IR,INT,M,23.3,Aggregator menu items mapped via explicit table; unmapped items rejected with alert,BACKEND,NOT_IMPLEMENTED,NONE,NONE,,No aggregator menu-mapping table or rejection-alert pathway found,,,INT-aggregator-integration
IR-INT-022,IR,INT,M,23.3,Push order state changes back to aggregator where supported,BACKEND,NOT_IMPLEMENTED,NONE,NONE,,No outbound aggregator connector found,,,INT-aggregator-integration
IR-INT-023,IR,INT,S,23.3,Push item availability changes to aggregators within 60s,BACKEND,NOT_IMPLEMENTED,NONE,NONE,,No aggregator connector found,,,INT-aggregator-integration
IR-INT-024,IR,INT,S,23.3,Push menu/price changes to aggregators with review-and-confirm,BACKEND,NOT_IMPLEMENTED,NONE,NONE,,No aggregator connector found,,,INT-aggregator-integration
IR-INT-025,IR,INT,S,23.3,Record per-aggregator commission; compute net revenue per order,BACKEND,NOT_IMPLEMENTED,NONE,NONE,,No commission-structure model or net-revenue-per-order computation found for aggregator channel,,,INT-aggregator-integration
IR-INT-026,IR,INT,S,23.3,Support aggregator payout reconciliation per FR-FIN-012,BACKEND,NOT_IMPLEMENTED,NONE,NONE,,Depends on FIN batch's FR-FIN-012 status; no aggregator payout reconciliation found in this batch's search scope,,,INT-aggregator-integration
IR-INT-027,IR,INT,M,23.3,Aggregator orders deplete inventory identically to POS orders (channel-agnostic path),BACKEND,COMPLETE,"src/modules/sales/orders/sales-payment.service.ts uses SALE_DEPLETION_COMMAND (inventory contract) at payment capture regardless of order channel; order.channel is a classification field only, not a branch in the depletion code path",src/modules/sales/orders/order-state.spec.ts,,"Verified as a channel-agnostic guarantee of the existing depletion path, independent of whether real aggregator ingestion exists yet",,,
IR-INT-028,IR,INT,S,23.3,Target integrations: Talabat/HungerStation/Jahez/Careem/Deliveroo/Elmenus/Noon/webhook,EXTERNAL_INTEGRATION,BLOCKED,,,,No aggregator platform integrations built,No aggregator platform partnership/API credentials integrated in canonical code,,INT-aggregator-integration
IR-INT-030,IR,INT,S,23.4,Daily journal export per branch: revenue/tax/discounts/COGS/inventory value/cash/expenses,BACKEND,NOT_IMPLEMENTED,"src/modules/inventory/reconciliation/daily-reconciliation.job.ts exists but covers inventory reconciliation, not a full accounting journal export",NONE,,No journal-export endpoint/service producing the described accounting export exists,,,INT-accounting-export
IR-INT-031,IR,INT,S,23.4,Configurable chart-of-accounts mapping per tenant,BACKEND,NOT_IMPLEMENTED,NONE,NONE,,No chart-of-accounts model found,,,INT-accounting-export
IR-INT-032,IR,INT,S,23.4,Exports as CSV and provider formats (QuickBooks/Xero/Zoho/Odoo),BACKEND,NOT_IMPLEMENTED,NONE,NONE,,No export formats implemented,,,INT-accounting-export
IR-INT-033,IR,INT,C,23.4,Direct API posting to QuickBooks Online and Xero with reconciliation view,EXTERNAL_INTEGRATION,NOT_IMPLEMENTED,NONE,NONE,,No accounting-provider API integration exists,,,INT-accounting-export
IR-INT-034,IR,INT,M,23.4,Exported journals must balance; block unbalanced export,BACKEND,NOT_IMPLEMENTED,NONE,NONE,,No journal export exists to validate,,,INT-accounting-export
IR-INT-040,IR,INT,M,23.5,Support SMS/WhatsApp Business/email/mobile push as notification channels,BACKEND,NOT_IMPLEMENTED,NONE,NONE,,"No notification-channel implementation found. Governance D-11 (docs/governance/GOVERNANCE_DECISION_REGISTER.md:2348-2400) explicitly excludes notification infrastructure from Governance Phase 1 and assigns ownership to Integrations/§23.5, but does not itself implement or ratify a project-wide deferral of the requirement — it only disclaims Governance-module ownership",,"docs/governance/GOVERNANCE_DECISION_REGISTER.md D-11 (scope disclaimer, not a completion ratification)",INT-notification-channels
IR-INT-041,IR,INT,M,23.5,Notification templates localised and tenant-customisable,BACKEND,NOT_IMPLEMENTED,NONE,NONE,,Depends on IR-INT-040 existing first,,docs/governance/GOVERNANCE_DECISION_REGISTER.md D-11,INT-notification-channels
